# RD50 NIEL damage weights, dumped from rd50_niel.root
# pdg,ekin[MeV],weight
211,6.665000e+03,4.116000e-01
211,6.675000e+03,4.116000e-01
211,6.685000e+03,4.105000e-01
211,6.695000e+03,4.105000e-01
211,6.705000e+03,4.105000e-01
211,6.715000e+03,4.105000e-01
211,6.725000e+03,4.105000e-01
211,6.735000e+03,4.105000e-01
211,6.745000e+03,4.105000e-01
211,6.755000e+03,4.105000e-01
211,6.765000e+03,4.095000e-01
211,6.775000e+03,4.095000e-01
211,6.785000e+03,4.095000e-01
211,6.795000e+03,4.095000e-01
211,6.805000e+03,4.095000e-01
211,6.815000e+03,4.095000e-01
211,6.825000e+03,4.095000e-01
211,6.835000e+03,4.084000e-01
211,6.845000e+03,4.084000e-01
211,6.855000e+03,4.084000e-01
211,6.865000e+03,4.084000e-01
211,6.875000e+03,4.084000e-01
211,6.885000e+03,4.084000e-01
211,6.895000e+03,4.084000e-01
211,6.905000e+03,4.084000e-01
211,6.915000e+03,4.074000e-01
211,6.925000e+03,4.074000e-01
211,6.935000e+03,4.074000e-01
211,6.945000e+03,4.074000e-01
211,6.955000e+03,4.074000e-01
211,6.965000e+03,4.074000e-01
211,6.975000e+03,4.074000e-01
211,6.985000e+03,4.063000e-01
211,6.995000e+03,4.063000e-01
211,7.005000e+03,4.063000e-01
211,7.015000e+03,4.063000e-01
211,7.025000e+03,4.063000e-01
211,7.035000e+03,4.063000e-01
211,7.045000e+03,4.063000e-01
211,7.055000e+03,4.063000e-01
211,7.065000e+03,4.053000e-01
211,7.075000e+03,4.053000e-01
211,7.085000e+03,4.053000e-01
211,7.095000e+03,4.053000e-01
211,7.105000e+03,4.053000e-01
211,7.115000e+03,4.053000e-01
211,7.125000e+03,4.053000e-01
211,7.135000e+03,4.042000e-01
211,7.145000e+03,4.042000e-01
211,7.155000e+03,4.042000e-01
211,7.165000e+03,4.042000e-01
211,7.175000e+03,4.042000e-01
211,7.185000e+03,4.042000e-01
211,7.195000e+03,4.042000e-01
211,7.205000e+03,4.042000e-01
211,7.215000e+03,4.032000e-01
211,7.225000e+03,4.032000e-01
211,7.235000e+03,4.032000e-01
211,7.245000e+03,4.032000e-01
211,7.255000e+03,4.032000e-01
211,7.265000e+03,4.032000e-01
211,7.275000e+03,4.032000e-01
211,7.285000e+03,4.021000e-01
211,7.295000e+03,4.021000e-01
211,7.305000e+03,4.021000e-01
211,7.315000e+03,4.021000e-01
211,7.325000e+03,4.021000e-01
211,7.335000e+03,4.021000e-01
211,7.345000e+03,4.021000e-01
211,7.355000e+03,4.021000e-01
211,7.365000e+03,4.011000e-01
211,7.375000e+03,4.011000e-01
211,7.385000e+03,4.011000e-01
211,7.395000e+03,4.011000e-01
211,7.405000e+03,4.011000e-01
211,7.415000e+03,4.011000e-01
211,7.425000e+03,4.011000e-01
211,7.435000e+03,4.000000e-01
211,7.445000e+03,4.000000e-01
211,7.455000e+03,4.000000e-01
211,7.465000e+03,4.000000e-01
211,7.475000e+03,4.000000e-01
211,7.485000e+03,4.000000e-01
211,7.495000e+03,4.000000e-01
211,7.505000e+03,4.000000e-01
211,7.515000e+03,3.989000e-01
211,7.525000e+03,3.989000e-01
211,7.535000e+03,3.989000e-01
211,7.545000e+03,3.989000e-01
211,7.555000e+03,3.989000e-01
211,7.565000e+03,3.989000e-01
211,7.575000e+03,3.989000e-01
211,7.585000e+03,3.979000e-01
211,7.595000e+03,3.979000e-01
211,7.605000e+03,3.979000e-01
211,7.615000e+03,3.979000e-01
211,7.625000e+03,3.979000e-01
211,7.635000e+03,3.979000e-01
211,7.645000e+03,3.979000e-01
211,7.655000e+03,3.979000e-01
211,7.665000e+03,3.968000e-01
211,7.675000e+03,3.968000e-01
211,7.685000e+03,3.968000e-01
211,7.695000e+03,3.968000e-01
211,7.705000e+03,3.968000e-01
211,7.715000e+03,3.968000e-01
211,7.725000e+03,3.968000e-01
211,7.735000e+03,3.968000e-01
211,7.745000e+03,3.958000e-01
211,7.755000e+03,3.958000e-01
211,7.765000e+03,3.958000e-01
211,7.775000e+03,3.958000e-01
211,7.785000e+03,3.958000e-01
211,7.795000e+03,3.958000e-01
211,7.805000e+03,3.958000e-01
211,7.815000e+03,3.947000e-01
211,7.825000e+03,3.947000e-01
211,7.835000e+03,3.947000e-01
211,7.845000e+03,3.947000e-01
211,7.855000e+03,3.947000e-01
211,7.865000e+03,3.947000e-01
211,7.875000e+03,3.947000e-01
211,7.885000e+03,3.947000e-01
211,7.895000e+03,3.937000e-01
211,7.905000e+03,3.937000e-01
211,7.915000e+03,3.937000e-01
211,7.925000e+03,3.937000e-01
211,7.935000e+03,3.937000e-01
211,7.945000e+03,3.937000e-01
211,7.955000e+03,3.937000e-01
211,7.965000e+03,3.937000e-01
211,7.975000e+03,3.926000e-01
211,7.985000e+03,3.926000e-01
211,7.995000e+03,3.926000e-01
211,8.005000e+03,3.926000e-01
211,8.015000e+03,3.926000e-01
211,8.025000e+03,3.926000e-01
211,8.035000e+03,3.926000e-01
211,8.045000e+03,3.926000e-01
211,8.055000e+03,3.916000e-01
211,8.065000e+03,3.916000e-01
211,8.075000e+03,3.916000e-01
211,8.085000e+03,3.916000e-01
211,8.095000e+03,3.916000e-01
211,8.105000e+03,3.916000e-01
211,8.115000e+03,3.916000e-01
211,8.125000e+03,3.905000e-01
211,8.135000e+03,3.905000e-01
211,8.145000e+03,3.905000e-01
211,8.155000e+03,3.905000e-01
211,8.165000e+03,3.905000e-01
211,8.175000e+03,3.905000e-01
211,8.185000e+03,3.905000e-01
211,8.195000e+03,3.905000e-01
211,8.205000e+03,3.895000e-01
211,8.215000e+03,3.895000e-01
211,8.225000e+03,3.895000e-01
211,8.235000e+03,3.895000e-01
211,8.245000e+03,3.895000e-01
211,8.255000e+03,3.895000e-01
211,8.265000e+03,3.895000e-01
211,8.275000e+03,3.895000e-01
211,8.285000e+03,3.884000e-01
211,8.295000e+03,3.884000e-01
211,8.305000e+03,3.884000e-01
211,8.315000e+03,3.884000e-01
211,8.325000e+03,3.884000e-01
211,8.335000e+03,3.884000e-01
211,8.345000e+03,3.884000e-01
211,8.355000e+03,3.884000e-01
211,8.365000e+03,3.874000e-01
211,8.375000e+03,3.874000e-01
211,8.385000e+03,3.874000e-01
211,8.395000e+03,3.874000e-01
211,8.405000e+03,3.874000e-01
211,8.415000e+03,3.874000e-01
211,8.425000e+03,3.874000e-01
211,8.435000e+03,3.874000e-01
211,8.445000e+03,3.863000e-01
211,8.455000e+03,3.863000e-01
211,8.465000e+03,3.863000e-01
211,8.475000e+03,3.863000e-01
211,8.485000e+03,3.863000e-01
211,8.495000e+03,3.863000e-01
211,8.505000e+03,3.863000e-01
211,8.515000e+03,3.863000e-01
211,8.525000e+03,3.853000e-01
211,8.535000e+03,3.853000e-01
211,8.545000e+03,3.853000e-01
211,8.555000e+03,3.853000e-01
211,8.565000e+03,3.853000e-01
211,8.575000e+03,3.853000e-01
211,8.585000e+03,3.853000e-01
211,8.595000e+03,3.853000e-01
211,8.605000e+03,3.842000e-01
211,8.615000e+03,3.842000e-01
211,8.625000e+03,3.842000e-01
211,8.635000e+03,3.842000e-01
211,8.645000e+03,3.842000e-01
211,8.655000e+03,3.842000e-01
211,8.665000e+03,3.842000e-01
211,8.675000e+03,3.832000e-01
211,8.685000e+03,3.832000e-01
211,8.695000e+03,3.832000e-01
211,8.705000e+03,3.832000e-01
211,8.715000e+03,3.832000e-01
211,8.725000e+03,3.832000e-01
211,8.735000e+03,3.832000e-01
211,8.745000e+03,3.832000e-01
211,8.755000e+03,3.821000e-01
211,8.765000e+03,3.821000e-01
211,8.775000e+03,3.821000e-01
211,8.785000e+03,3.821000e-01
211,8.795000e+03,3.821000e-01
211,8.805000e+03,3.821000e-01
211,8.815000e+03,3.821000e-01
211,8.825000e+03,3.821000e-01
211,8.835000e+03,3.811000e-01
211,8.845000e+03,3.811000e-01
211,8.855000e+03,3.811000e-01
211,8.865000e+03,3.811000e-01
211,8.875000e+03,3.811000e-01
211,8.885000e+03,3.811000e-01
211,8.895000e+03,3.811000e-01
211,8.905000e+03,3.811000e-01
211,8.915000e+03,3.800000e-01
211,8.925000e+03,3.800000e-01
211,8.935000e+03,3.800000e-01
211,8.945000e+03,3.800000e-01
211,8.955000e+03,3.800000e-01
211,8.965000e+03,3.800000e-01
211,8.975000e+03,3.800000e-01
211,8.985000e+03,3.800000e-01
211,8.995000e+03,3.789000e-01
211,9.005000e+03,3.789000e-01
